point_x,point_y,field,received_at,anchor,rssi_dbm
6.500,3.000,raw,1781430885.011,anchor_04,-62.000
6.500,3.000,raw,1781430885.123,anchor_01,-79.000
6.500,3.000,raw,1781430885.501,anchor_03,-87.000
6.500,3.000,raw,1781430885.990,anchor_02,-74.000
6.500,3.000,raw,1781430886.546,anchor_03,-81.000
6.500,3.000,raw,1781430886.648,anchor_04,-71.000
6.500,3.000,raw,1781430886.664,anchor_03,-77.000
6.500,3.000,raw,1781430886.664,anchor_03,-69.000
6.500,3.000,raw,1781430886.890,anchor_04,-68.000
6.500,3.000,raw,1781430886.890,anchor_04,-74.000
6.500,3.000,raw,1781430887.063,anchor_02,-74.000
6.500,3.000,raw,1781430887.612,anchor_03,-69.000
6.500,3.000,raw,1781430887.736,anchor_04,-69.000
6.500,3.000,raw,1781430887.916,anchor_04,-71.000
6.500,3.000,raw,1781430887.916,anchor_04,-69.000
6.500,3.000,raw,1781430887.993,anchor_03,-92.000
6.500,3.000,raw,1781430888.103,anchor_02,-75.000
6.500,3.000,raw,1781430888.698,anchor_03,-83.000
6.500,3.000,raw,1781430888.903,anchor_04,-69.000
6.500,3.000,raw,1781430889.281,anchor_01,-89.000
6.500,3.000,raw,1781430889.633,anchor_01,-88.000
6.500,3.000,raw,1781430889.633,anchor_01,-85.000
6.500,3.000,raw,1781430890.147,anchor_04,-63.000
6.500,3.000,raw,1781430890.150,anchor_02,-76.000
6.500,3.000,raw,1781430890.239,anchor_04,-63.000
6.500,3.000,raw,1781430890.239,anchor_04,-68.000
6.500,3.000,raw,1781430890.340,anchor_01,-90.000
6.500,3.000,raw,1781430890.760,anchor_03,-69.000
6.500,3.000,raw,1781430890.954,anchor_04,-63.000
6.500,3.000,raw,1781430891.361,anchor_02,-70.000
6.500,3.000,raw,1781430891.479,anchor_02,-80.000
6.500,3.000,raw,1781430891.483,anchor_01,-76.000
6.500,3.000,raw,1781430891.849,anchor_03,-71.000
6.500,3.000,raw,1781430892.007,anchor_04,-70.000
6.500,3.000,raw,1781430892.055,anchor_04,-73.000
6.500,3.000,raw,1781430892.283,anchor_02,-90.000
6.500,3.000,raw,1781430892.386,anchor_02,-78.000
6.500,3.000,raw,1781430893.310,anchor_04,-63.000
6.500,3.000,raw,1781430893.339,anchor_02,-73.000
6.500,3.000,raw,1781430893.492,anchor_01,-78.000
6.500,3.000,raw,1781430893.927,anchor_03,-78.000
6.500,3.000,raw,1781430894.057,anchor_03,-71.000
6.500,3.000,raw,1781430894.124,anchor_04,-62.000
6.500,3.000,raw,1781430894.423,anchor_02,-74.000
6.500,3.000,raw,1781430894.536,anchor_01,-82.000
6.500,3.000,raw,1781430895.174,anchor_04,-62.000
6.500,3.000,raw,1781430895.229,anchor_04,-69.000
6.500,3.000,raw,1781430895.464,anchor_02,-74.000
6.500,3.000,raw,1781430895.573,anchor_02,-74.000
6.500,3.000,raw,1781430895.981,anchor_03,-82.000
6.500,3.000,raw,1781430896.185,anchor_03,-70.000
6.500,3.000,raw,1781430896.387,anchor_04,-62.000
6.500,3.000,raw,1781430896.508,anchor_02,-73.000
6.500,3.000,raw,1781430896.588,anchor_01,-76.000
6.500,3.000,raw,1781430897.064,anchor_03,-70.000
6.500,3.000,raw,1781430897.112,anchor_03,-83.000
6.500,3.000,raw,1781430897.299,anchor_04,-76.000
6.500,3.000,raw,1781430897.433,anchor_04,-62.000
6.500,3.000,raw,1781430897.433,anchor_04,-69.000
6.500,3.000,raw,1781430897.584,anchor_02,-79.000
6.500,3.000,raw,1781430897.636,anchor_01,-74.000
6.500,3.000,raw,1781430897.831,anchor_02,-81.000
6.500,3.000,raw,1781430898.142,anchor_03,-76.000
6.500,3.000,raw,1781430898.385,anchor_04,-62.000
6.500,3.000,raw,1781430898.700,anchor_02,-74.000
6.500,3.000,raw,1781430898.700,anchor_01,-84.000
6.500,3.000,raw,1781430898.753,anchor_04,-73.000
6.500,3.000,raw,1781430898.753,anchor_04,-77.000
6.500,3.000,raw,1781430898.753,anchor_04,-62.000
6.500,3.000,raw,1781430898.947,anchor_02,-82.000
6.500,3.000,raw,1781430898.947,anchor_02,-81.000
6.500,3.000,raw,1781430899.170,anchor_03,-70.000
6.500,3.000,raw,1781430899.564,anchor_04,-74.000
6.500,3.000,raw,1781430899.861,anchor_01,-76.000
6.500,3.000,raw,1781430899.865,anchor_02,-75.000
6.500,3.000,raw,1781430900.066,anchor_02,-74.000
6.500,3.000,raw,1781430900.233,anchor_03,-80.000
6.500,3.000,raw,1781430900.781,anchor_01,-102.000
6.500,3.000,raw,1781430900.787,anchor_02,-76.000
6.500,3.000,raw,1781430901.037,anchor_01,-78.000
6.500,3.000,raw,1781430901.320,anchor_03,-71.000
6.500,3.000,raw,1781430901.396,anchor_03,-76.000
6.500,3.000,raw,1781430901.703,anchor_04,-69.000
6.500,3.000,raw,1781430901.872,anchor_02,-73.000
6.500,3.000,raw,1781430901.929,anchor_02,-75.000
6.500,3.000,raw,1781430902.338,anchor_03,-83.000
6.500,3.000,raw,1781430902.895,anchor_01,-80.000
6.500,3.000,raw,1781430903.035,anchor_02,-75.000
6.500,3.000,raw,1781430903.045,anchor_01,-78.000
6.500,3.000,raw,1781430903.395,anchor_03,-84.000
6.500,3.000,raw,1781430903.728,anchor_04,-73.000
6.500,3.000,raw,1781430903.957,anchor_01,-80.000
6.500,3.000,raw,1781430903.965,anchor_02,-77.000
6.500,3.000,raw,1781430903.970,anchor_04,-63.000
6.500,3.000,raw,1781430904.097,anchor_01,-79.000
6.500,3.000,raw,1781430904.107,anchor_02,-76.000
6.500,3.000,raw,1781430904.467,anchor_03,-72.000
6.500,3.000,raw,1781430904.775,anchor_04,-74.000
6.500,3.000,raw,1781430904.899,anchor_03,-83.000
6.500,3.000,raw,1781430904.899,anchor_03,-71.000
6.500,3.000,raw,1781430905.026,anchor_02,-77.000
6.500,3.000,raw,1781430905.091,anchor_04,-63.000
6.500,3.000,raw,1781430905.091,anchor_04,-70.000
6.500,3.000,raw,1781430905.091,anchor_04,-70.000
3.750,3.000,raw,1781430969.803,anchor_04,-70.000
3.750,3.000,raw,1781430970.545,anchor_02,-66.000
3.750,3.000,raw,1781430970.928,anchor_04,-70.000
3.750,3.000,raw,1781430970.935,anchor_03,-73.000
3.750,3.000,raw,1781430970.958,anchor_01,-77.000
3.750,3.000,raw,1781430971.619,anchor_02,-67.000
3.750,3.000,raw,1781430971.867,anchor_02,-74.000
3.750,3.000,raw,1781430971.912,anchor_04,-81.000
3.750,3.000,raw,1781430972.066,anchor_04,-80.000
3.750,3.000,raw,1781430972.669,anchor_02,-67.000
3.750,3.000,raw,1781430972.778,anchor_02,-71.000
3.750,3.000,raw,1781430972.778,anchor_02,-97.000
3.750,3.000,raw,1781430972.984,anchor_04,-69.000
3.750,3.000,raw,1781430972.989,anchor_03,-73.000
3.750,3.000,raw,1781430973.113,anchor_04,-71.000
3.750,3.000,raw,1781430973.113,anchor_04,-67.000
3.750,3.000,raw,1781430973.113,anchor_01,-74.000
3.750,3.000,raw,1781430973.192,anchor_01,-74.000
3.750,3.000,raw,1781430973.192,anchor_01,-73.000
3.750,3.000,raw,1781430973.193,anchor_01,-75.000
3.750,3.000,raw,1781430973.202,anchor_03,-79.000
3.750,3.000,raw,1781430973.904,anchor_02,-67.000
3.750,3.000,raw,1781430974.049,anchor_02,-67.000
3.750,3.000,raw,1781430974.066,anchor_03,-72.000
3.750,3.000,raw,1781430974.126,anchor_04,-78.000
3.750,3.000,raw,1781430974.132,anchor_03,-72.000
3.750,3.000,raw,1781430974.133,anchor_03,-74.000
3.750,3.000,raw,1781430974.148,anchor_01,-72.000
3.750,3.000,raw,1781430974.230,anchor_04,-67.000
3.750,3.000,raw,1781430974.230,anchor_04,-78.000
3.750,3.000,raw,1781430974.834,anchor_02,-67.000
3.750,3.000,raw,1781430975.153,anchor_04,-67.000
3.750,3.000,raw,1781430975.156,anchor_03,-77.000
3.750,3.000,raw,1781430975.198,anchor_04,-76.000
3.750,3.000,raw,1781430975.199,anchor_04,-76.000
3.750,3.000,raw,1781430975.247,anchor_01,-72.000
3.750,3.000,raw,1781430975.440,anchor_01,-73.000
3.750,3.000,raw,1781430976.362,anchor_03,-75.000
3.750,3.000,raw,1781430976.463,anchor_03,-77.000
3.750,3.000,raw,1781430976.912,anchor_02,-68.000
3.750,3.000,raw,1781430977.276,anchor_04,-70.000
3.750,3.000,raw,1781430977.276,anchor_03,-74.000
3.750,3.000,raw,1781430977.291,anchor_01,-73.000
3.750,3.000,raw,1781430977.390,anchor_04,-67.000
3.750,3.000,raw,1781430977.390,anchor_01,-72.000
3.750,3.000,raw,1781430977.392,anchor_03,-75.000
3.750,3.000,raw,1781430978.128,anchor_02,-68.000
3.750,3.000,raw,1781430978.335,anchor_03,-75.000
3.750,3.000,raw,1781430978.340,anchor_04,-76.000
3.750,3.000,raw,1781430978.403,anchor_01,-73.000
3.750,3.000,raw,1781430978.515,anchor_01,-75.000
3.750,3.000,raw,1781430978.515,anchor_01,-75.000
3.750,3.000,raw,1781430979.427,anchor_04,-75.000
3.750,3.000,raw,1781430979.453,anchor_01,-72.000
3.750,3.000,raw,1781430979.532,anchor_01,-72.000
3.750,3.000,raw,1781430979.536,anchor_04,-69.000
3.750,3.000,raw,1781430980.074,anchor_02,-70.000
3.750,3.000,raw,1781430980.458,anchor_03,-77.000
3.750,3.000,raw,1781430980.458,anchor_04,-67.000
3.750,3.000,raw,1781430980.558,anchor_04,-77.000
3.750,3.000,raw,1781430980.558,anchor_01,-72.000
3.750,3.000,raw,1781430980.799,anchor_01,-73.000
3.750,3.000,raw,1781430980.799,anchor_01,-72.000
3.750,3.000,raw,1781430980.799,anchor_01,-81.000
3.750,3.000,raw,1781430981.130,anchor_02,-90.000
3.750,3.000,raw,1781430981.183,anchor_02,-71.000
3.750,3.000,raw,1781430981.542,anchor_04,-66.000
3.750,3.000,raw,1781430981.659,anchor_01,-74.000
3.750,3.000,raw,1781430981.900,anchor_04,-80.000
3.750,3.000,raw,1781430981.900,anchor_01,-79.000
3.750,3.000,raw,1781430982.410,anchor_02,-66.000
3.750,3.000,raw,1781430982.499,anchor_03,-74.000
3.750,3.000,raw,1781430982.602,anchor_04,-70.000
3.750,3.000,raw,1781430982.622,anchor_03,-76.000
3.750,3.000,raw,1781430982.705,anchor_01,-73.000
3.750,3.000,raw,1781430983.034,anchor_01,-75.000
3.750,3.000,raw,1781430983.241,anchor_02,-70.000
3.750,3.000,raw,1781430983.559,anchor_03,-90.000
3.750,3.000,raw,1781430983.604,anchor_03,-84.000
3.750,3.000,raw,1781430983.706,anchor_04,-66.000
3.750,3.000,raw,1781430983.762,anchor_04,-66.000
3.750,3.000,raw,1781430983.776,anchor_01,-78.000
3.750,3.000,raw,1781430983.947,anchor_01,-78.000
3.750,3.000,raw,1781430983.947,anchor_01,-79.000
3.750,3.000,raw,1781430984.289,anchor_02,-67.000
3.750,3.000,raw,1781430984.856,anchor_04,-65.000
3.750,3.000,raw,1781430984.867,anchor_01,-73.000
3.750,3.000,raw,1781430985.066,anchor_04,-80.000
3.750,3.000,raw,1781430985.473,anchor_02,-67.000
3.750,3.000,raw,1781430985.680,anchor_03,-74.000
3.750,3.000,raw,1781430985.786,anchor_03,-80.000
3.750,3.000,raw,1781430985.787,anchor_03,-75.000
3.750,3.000,raw,1781430985.787,anchor_04,-81.000
3.750,3.000,raw,1781430985.946,anchor_01,-74.000
3.750,3.000,raw,1781430985.986,anchor_04,-71.000
3.750,3.000,raw,1781430986.124,anchor_01,-73.000
3.750,3.000,raw,1781430986.124,anchor_01,-79.000
3.750,3.000,raw,1781430986.400,anchor_02,-66.000
3.750,3.000,raw,1781430986.765,anchor_03,-74.000
3.750,3.000,raw,1781430986.868,anchor_04,-80.000
3.750,3.000,raw,1781430986.914,anchor_03,-77.000
3.750,3.000,raw,1781430987.064,anchor_01,-75.000
3.750,3.000,raw,1781430987.447,anchor_02,-67.000
3.750,3.000,raw,1781430987.505,anchor_02,-67.000
3.750,3.000,raw,1781430987.527,anchor_01,-72.000
3.750,3.000,raw,1781430988.031,anchor_04,-77.000
3.750,3.000,raw,1781430988.079,anchor_04,-79.000
3.750,3.000,raw,1781430988.545,anchor_02,-72.000
3.750,3.000,raw,1781430988.850,anchor_03,-78.000
3.750,3.000,raw,1781430988.975,anchor_04,-71.000
3.750,3.000,raw,1781430989.115,anchor_01,-71.000
3.750,3.000,raw,1781430989.287,anchor_01,-72.000
3.750,3.000,raw,1781430990.042,anchor_04,-77.000
3.750,3.000,raw,1781430990.218,anchor_01,-75.000
3.750,3.000,raw,1781430990.607,anchor_02,-71.000
3.750,3.000,raw,1781430990.659,anchor_02,-71.000
3.750,3.000,raw,1781430990.964,anchor_03,-78.000
3.750,3.000,raw,1781430991.212,anchor_04,-77.000
3.750,3.000,raw,1781430991.448,anchor_04,-76.000
3.750,3.000,raw,1781430991.626,anchor_03,-76.000
3.750,3.000,raw,1781430991.708,anchor_02,-71.000
3.750,3.000,raw,1781430991.931,anchor_02,-84.000
3.750,3.000,raw,1781430992.133,anchor_03,-73.000
3.750,3.000,raw,1781430992.142,anchor_04,-76.000
3.750,3.000,raw,1781430992.263,anchor_01,-74.000
3.750,3.000,raw,1781430992.327,anchor_01,-73.000
3.750,3.000,raw,1781430992.327,anchor_01,-72.000
3.750,3.000,raw,1781430992.327,anchor_01,-74.000
3.750,3.000,raw,1781430992.740,anchor_02,-67.000
3.750,3.000,raw,1781430992.849,anchor_02,-67.000
3.750,3.000,raw,1781430992.849,anchor_02,-86.000
3.750,3.000,raw,1781430993.107,anchor_03,-85.000
3.750,3.000,raw,1781430993.194,anchor_04,-71.000
3.750,3.000,raw,1781430993.270,anchor_03,-72.000
3.750,3.000,raw,1781430993.270,anchor_03,-77.000
3.750,3.000,raw,1781430993.270,anchor_03,-82.000
3.750,3.000,raw,1781430993.377,anchor_01,-74.000
3.750,3.000,raw,1781430993.427,anchor_01,-74.000
3.750,3.000,raw,1781430993.427,anchor_01,-74.000
3.750,3.000,raw,1781430993.474,anchor_01,-73.000
3.750,3.000,raw,1781430993.868,anchor_02,-67.000
3.750,3.000,raw,1781430993.978,anchor_02,-72.000
3.750,3.000,raw,1781430994.194,anchor_03,-81.000
3.750,3.000,raw,1781430994.404,anchor_04,-72.000
3.750,3.000,raw,1781430994.498,anchor_01,-73.000
1.000,3.000,raw,1781431078.765,anchor_03,-84.000
1.000,3.000,raw,1781431078.881,anchor_03,-83.000
1.000,3.000,raw,1781431078.942,anchor_02,-64.000
1.000,3.000,raw,1781431078.965,anchor_01,-60.000
1.000,3.000,raw,1781431079.002,anchor_02,-65.000
1.000,3.000,raw,1781431079.002,anchor_02,-64.000
1.000,3.000,raw,1781431079.003,anchor_02,-64.000
1.000,3.000,raw,1781431079.178,anchor_01,-59.000
1.000,3.000,raw,1781431079.178,anchor_01,-68.000
1.000,3.000,raw,1781431079.689,anchor_04,-84.000
1.000,3.000,raw,1781431079.790,anchor_04,-84.000
1.000,3.000,raw,1781431079.790,anchor_04,-84.000
1.000,3.000,raw,1781431079.792,anchor_03,-83.000
1.000,3.000,raw,1781431080.060,anchor_02,-64.000
1.000,3.000,raw,1781431080.070,anchor_01,-60.000
1.000,3.000,raw,1781431080.319,anchor_01,-60.000
1.000,3.000,raw,1781431080.319,anchor_02,-64.000
1.000,3.000,raw,1781431080.811,anchor_04,-80.000
1.000,3.000,raw,1781431081.025,anchor_04,-84.000
1.000,3.000,raw,1781431081.186,anchor_01,-58.000
1.000,3.000,raw,1781431081.225,anchor_02,-65.000
1.000,3.000,raw,1781431081.264,anchor_01,-60.000
1.000,3.000,raw,1781431081.264,anchor_01,-57.000
1.000,3.000,raw,1781431081.264,anchor_01,-69.000
1.000,3.000,raw,1781431081.438,anchor_02,-62.000
1.000,3.000,raw,1781431081.832,anchor_04,-83.000
1.000,3.000,raw,1781431081.931,anchor_03,-91.000
1.000,3.000,raw,1781431082.167,anchor_02,-65.000
1.000,3.000,raw,1781431082.172,anchor_03,-86.000
1.000,3.000,raw,1781431082.372,anchor_01,-57.000
1.000,3.000,raw,1781431082.551,anchor_01,-59.000
1.000,3.000,raw,1781431082.551,anchor_01,-58.000
1.000,3.000,raw,1781431082.773,anchor_02,-68.000
1.000,3.000,raw,1781431082.773,anchor_02,-62.000
1.000,3.000,raw,1781431082.871,anchor_04,-82.000
1.000,3.000,raw,1781431082.960,anchor_03,-89.000
1.000,3.000,raw,1781431083.266,anchor_02,-61.000
1.000,3.000,raw,1781431083.334,anchor_01,-58.000
1.000,3.000,raw,1781431083.415,anchor_01,-58.000
1.000,3.000,raw,1781431083.475,anchor_02,-70.000
1.000,3.000,raw,1781431083.475,anchor_02,-69.000
1.000,3.000,raw,1781431083.968,anchor_04,-85.000
1.000,3.000,raw,1781431083.996,anchor_03,-91.000
1.000,3.000,raw,1781431084.019,anchor_04,-77.000
1.000,3.000,raw,1781431084.019,anchor_04,-77.000
1.000,3.000,raw,1781431084.019,anchor_04,-86.000
1.000,3.000,raw,1781431084.061,anchor_03,-85.000
1.000,3.000,raw,1781431084.427,anchor_01,-60.000
1.000,3.000,raw,1781431084.456,anchor_02,-64.000
1.000,3.000,raw,1781431084.532,anchor_01,-59.000
1.000,3.000,raw,1781431084.532,anchor_01,-58.000
1.000,3.000,raw,1781431084.532,anchor_01,-60.000
1.000,3.000,raw,1781431084.532,anchor_01,-69.000
1.000,3.000,raw,1781431084.534,anchor_02,-61.000
1.000,3.000,raw,1781431084.534,anchor_02,-64.000
1.000,3.000,raw,1781431084.534,anchor_02,-68.000
1.000,3.000,raw,1781431084.534,anchor_02,-61.000
1.000,3.000,raw,1781431085.089,anchor_03,-88.000
1.000,3.000,raw,1781431085.112,anchor_04,-81.000
1.000,3.000,raw,1781431085.522,anchor_01,-59.000
1.000,3.000,raw,1781431085.648,anchor_01,-69.000
1.000,3.000,raw,1781431085.648,anchor_01,-60.000
1.000,3.000,raw,1781431085.724,anchor_02,-62.000
1.000,3.000,raw,1781431086.570,anchor_02,-69.000
1.000,3.000,raw,1781431086.589,anchor_01,-59.000
1.000,3.000,raw,1781431087.142,anchor_04,-85.000
1.000,3.000,raw,1781431087.157,anchor_03,-92.000
1.000,3.000,raw,1781431087.223,anchor_03,-91.000
1.000,3.000,raw,1781431087.223,anchor_03,-89.000
1.000,3.000,raw,1781431087.584,anchor_02,-64.000
1.000,3.000,raw,1781431087.684,anchor_01,-57.000
1.000,3.000,raw,1781431087.777,anchor_01,-70.000
1.000,3.000,raw,1781431087.782,anchor_02,-62.000
1.000,3.000,raw,1781431087.782,anchor_02,-64.000
1.000,3.000,raw,1781431087.782,anchor_02,-64.000
1.000,3.000,raw,1781431088.248,anchor_03,-86.000
1.000,3.000,raw,1781431088.288,anchor_04,-84.000
1.000,3.000,raw,1781431088.506,anchor_04,-80.000
1.000,3.000,raw,1781431088.506,anchor_04,-82.000
1.000,3.000,raw,1781431088.699,anchor_02,-69.000
1.000,3.000,raw,1781431088.708,anchor_01,-59.000
1.000,3.000,raw,1781431088.808,anchor_01,-58.000
1.000,3.000,raw,1781431088.808,anchor_01,-58.000
1.000,3.000,raw,1781431088.909,anchor_02,-64.000
1.000,3.000,raw,1781431088.909,anchor_02,-65.000
1.000,3.000,raw,1781431089.249,anchor_04,-87.000
1.000,3.000,raw,1781431089.622,anchor_03,-85.000
1.000,3.000,raw,1781431089.739,anchor_03,-85.000
1.000,3.000,raw,1781431089.820,anchor_01,-60.000
1.000,3.000,raw,1781431089.823,anchor_02,-64.000
1.000,3.000,raw,1781431089.942,anchor_02,-65.000
1.000,3.000,raw,1781431089.968,anchor_01,-58.000
1.000,3.000,raw,1781431089.969,anchor_01,-60.000
1.000,3.000,raw,1781431090.332,anchor_04,-87.000
1.000,3.000,raw,1781431090.862,anchor_02,-64.000
1.000,3.000,raw,1781431090.908,anchor_01,-69.000
1.000,3.000,raw,1781431090.929,anchor_02,-64.000
1.000,3.000,raw,1781431090.929,anchor_02,-61.000
1.000,3.000,raw,1781431091.458,anchor_03,-85.000
1.000,3.000,raw,1781431091.475,anchor_01,-68.000
1.000,3.000,raw,1781431091.475,anchor_01,-58.000
1.000,3.000,raw,1781431091.476,anchor_01,-60.000
1.000,3.000,raw,1781431091.971,anchor_02,-69.000
1.000,3.000,raw,1781431092.005,anchor_01,-56.000
1.000,3.000,raw,1781431092.068,anchor_01,-58.000
1.000,3.000,raw,1781431092.072,anchor_02,-69.000
1.000,3.000,raw,1781431092.380,anchor_04,-78.000
1.000,3.000,raw,1781431092.591,anchor_03,-91.000
1.000,3.000,raw,1781431092.599,anchor_04,-81.000
1.000,3.000,raw,1781431092.717,anchor_03,-86.000
1.000,3.000,raw,1781431093.081,anchor_02,-65.000
1.000,3.000,raw,1781431093.097,anchor_01,-58.000
1.000,3.000,raw,1781431093.143,anchor_02,-65.000
1.000,3.000,raw,1781431093.508,anchor_03,-85.000
1.000,3.000,raw,1781431093.530,anchor_01,-57.000
1.000,3.000,raw,1781431094.126,anchor_02,-65.000
1.000,3.000,raw,1781431094.225,anchor_01,-68.000
1.000,3.000,raw,1781431094.239,anchor_02,-69.000
1.000,3.000,raw,1781431094.472,anchor_04,-85.000
1.000,3.000,raw,1781431094.577,anchor_03,-96.000
1.000,3.000,raw,1781431094.644,anchor_04,-82.000
1.000,3.000,raw,1781431094.644,anchor_04,-83.000
1.000,3.000,raw,1781431094.653,anchor_03,-85.000
1.000,3.000,raw,1781431095.160,anchor_02,-61.000
1.000,3.000,raw,1781431095.211,anchor_01,-60.000
1.000,3.000,raw,1781431095.223,anchor_02,-61.000
1.000,3.000,raw,1781431095.223,anchor_02,-61.000
1.000,3.000,raw,1781431095.360,anchor_01,-59.000
1.000,3.000,raw,1781431095.562,anchor_04,-83.000
1.000,3.000,raw,1781431096.273,anchor_01,-58.000
1.000,3.000,raw,1781431096.273,anchor_02,-65.000
1.000,3.000,raw,1781431096.685,anchor_03,-97.000
1.000,3.000,raw,1781431096.812,anchor_03,-84.000
1.000,3.000,raw,1781431097.362,anchor_01,-58.000
1.000,3.000,raw,1781431097.401,anchor_02,-61.000
1.000,3.000,raw,1781431097.420,anchor_01,-58.000
1.000,3.000,raw,1781431097.420,anchor_01,-59.000
1.000,3.000,raw,1781431097.420,anchor_01,-59.000
1.000,3.000,raw,1781431097.636,anchor_04,-79.000
1.000,3.000,raw,1781431097.729,anchor_03,-83.000
1.000,3.000,raw,1781431097.815,anchor_03,-93.000
1.000,3.000,raw,1781431097.829,anchor_04,-82.000
1.000,3.000,raw,1781431097.829,anchor_04,-79.000
1.000,3.000,raw,1781431098.352,anchor_02,-61.000
1.000,3.000,raw,1781431098.404,anchor_02,-64.000
1.000,3.000,raw,1781431098.487,anchor_01,-60.000
1.000,3.000,raw,1781431098.541,anchor_01,-68.000
1.000,3.000,raw,1781431098.541,anchor_01,-58.000
1.000,3.000,raw,1781431098.541,anchor_01,-59.000
1.000,3.000,raw,1781431098.732,anchor_04,-83.000
1.000,3.000,raw,1781431099.448,anchor_02,-69.000
1.000,3.000,raw,1781431099.614,anchor_01,-58.000
1.000,3.000,raw,1781431099.660,anchor_02,-70.000
1.000,3.000,raw,1781431099.660,anchor_02,-60.000
1.000,3.000,raw,1781431099.660,anchor_01,-59.000
1.000,3.000,raw,1781431099.779,anchor_04,-84.000
1.000,3.000,raw,1781431099.819,anchor_03,-91.000
1.000,3.000,raw,1781431099.867,anchor_03,-85.000
1.000,3.000,raw,1781431099.868,anchor_03,-87.000
1.000,3.000,raw,1781431100.070,anchor_03,-86.000
1.000,3.000,raw,1781431100.536,anchor_02,-66.000
1.000,3.000,raw,1781431100.780,anchor_01,-57.000
1.000,3.000,raw,1781431100.900,anchor_01,-60.000
1.000,3.000,raw,1781431101.666,anchor_02,-65.000
1.000,3.000,raw,1781431101.709,anchor_01,-58.000
1.000,3.000,raw,1781431101.715,anchor_02,-65.000
1.000,3.000,raw,1781431101.715,anchor_02,-61.000
1.000,3.000,raw,1781431101.716,anchor_02,-66.000
1.000,3.000,raw,1781431101.716,anchor_02,-64.000
1.000,3.000,raw,1781431101.866,anchor_04,-82.000
1.000,3.000,raw,1781431101.918,anchor_01,-58.000
1.000,3.000,raw,1781431101.920,anchor_04,-83.000
1.000,3.000,raw,1781431101.920,anchor_04,-84.000
1.000,3.000,raw,1781431101.920,anchor_04,-83.000
1.000,3.000,raw,1781431102.218,anchor_03,-86.000
1.000,3.000,raw,1781431102.756,anchor_02,-61.000
1.000,3.000,raw,1781431102.801,anchor_01,-68.000
1.000,3.000,raw,1781431102.831,anchor_02,-61.000
1.000,3.000,raw,1781431102.831,anchor_02,-61.000
1.000,3.000,raw,1781431102.962,anchor_04,-83.000
1.000,3.000,raw,1781431103.008,anchor_04,-84.000
1.000,3.000,raw,1781431103.031,anchor_03,-87.000
