point_x,point_y,field,received_at,anchor,rssi_dbm
0.800,1.600,raw,1781434620.147,anchor_03,-69.000
0.800,1.600,raw,1781434620.166,anchor_04,-75.000
0.800,1.600,raw,1781434620.259,anchor_02,-55.000
0.800,1.600,raw,1781434620.270,anchor_04,-73.000
0.800,1.600,raw,1781434620.270,anchor_04,-75.000
0.800,1.600,raw,1781434620.270,anchor_04,-85.000
0.800,1.600,raw,1781434620.822,anchor_01,-73.000
0.800,1.600,raw,1781434620.996,anchor_03,-68.000
0.800,1.600,raw,1781434621.059,anchor_03,-71.000
0.800,1.600,raw,1781434621.271,anchor_02,-54.000
0.800,1.600,raw,1781434621.276,anchor_04,-73.000
0.800,1.600,raw,1781434621.470,anchor_02,-55.000
0.800,1.600,raw,1781434621.470,anchor_02,-56.000
0.800,1.600,raw,1781434621.470,anchor_02,-60.000
0.800,1.600,raw,1781434621.569,anchor_01,-74.000
0.800,1.600,raw,1781434621.569,anchor_01,-71.000
0.800,1.600,raw,1781434622.010,anchor_03,-69.000
0.800,1.600,raw,1781434622.323,anchor_04,-72.000
0.800,1.600,raw,1781434622.386,anchor_02,-60.000
0.800,1.600,raw,1781434622.695,anchor_02,-54.000
0.800,1.600,raw,1781434622.898,anchor_01,-74.000
0.800,1.600,raw,1781434623.095,anchor_03,-71.000
0.800,1.600,raw,1781434623.103,anchor_01,-72.000
0.800,1.600,raw,1781434623.301,anchor_03,-70.000
0.800,1.600,raw,1781434623.460,anchor_02,-60.000
0.800,1.600,raw,1781434623.516,anchor_02,-54.000
0.800,1.600,raw,1781434623.516,anchor_02,-55.000
0.800,1.600,raw,1781434623.516,anchor_02,-54.000
0.800,1.600,raw,1781434623.618,anchor_04,-72.000
0.800,1.600,raw,1781434623.972,anchor_01,-72.000
0.800,1.600,raw,1781434624.027,anchor_01,-73.000
0.800,1.600,raw,1781434624.028,anchor_01,-69.000
0.800,1.600,raw,1781434624.166,anchor_03,-70.000
0.800,1.600,raw,1781434624.423,anchor_04,-76.000
0.800,1.600,raw,1781434624.572,anchor_02,-61.000
0.800,1.600,raw,1781434624.641,anchor_02,-54.000
0.800,1.600,raw,1781434624.641,anchor_02,-54.000
0.800,1.600,raw,1781434625.092,anchor_01,-71.000
0.800,1.600,raw,1781434625.185,anchor_03,-70.000
0.800,1.600,raw,1781434625.356,anchor_01,-74.000
0.800,1.600,raw,1781434625.358,anchor_03,-68.000
0.800,1.600,raw,1781434625.359,anchor_03,-70.000
0.800,1.600,raw,1781434625.469,anchor_04,-77.000
0.800,1.600,raw,1781434625.676,anchor_02,-60.000
0.800,1.600,raw,1781434625.870,anchor_02,-54.000
0.800,1.600,raw,1781434626.106,anchor_01,-74.000
0.800,1.600,raw,1781434626.270,anchor_03,-68.000
0.800,1.600,raw,1781434626.416,anchor_03,-71.000
0.800,1.600,raw,1781434626.416,anchor_03,-70.000
0.800,1.600,raw,1781434626.579,anchor_04,-88.000
0.800,1.600,raw,1781434626.764,anchor_02,-100.000
0.800,1.600,raw,1781434627.000,anchor_02,-54.000
0.800,1.600,raw,1781434627.197,anchor_01,-72.000
0.800,1.600,raw,1781434627.336,anchor_01,-69.000
0.800,1.600,raw,1781434627.336,anchor_01,-69.000
0.800,1.600,raw,1781434627.336,anchor_01,-70.000
0.800,1.600,raw,1781434627.398,anchor_03,-70.000
0.800,1.600,raw,1781434628.265,anchor_01,-69.000
0.800,1.600,raw,1781434628.463,anchor_03,-71.000
0.800,1.600,raw,1781434628.518,anchor_03,-70.000
0.800,1.600,raw,1781434628.518,anchor_03,-68.000
0.800,1.600,raw,1781434628.518,anchor_03,-71.000
0.800,1.600,raw,1781434628.633,anchor_04,-88.000
0.800,1.600,raw,1781434628.830,anchor_02,-54.000
0.800,1.600,raw,1781434628.878,anchor_02,-60.000
0.800,1.600,raw,1781434628.878,anchor_02,-60.000
0.800,1.600,raw,1781434629.052,anchor_02,-54.000
0.800,1.600,raw,1781434629.372,anchor_01,-72.000
0.800,1.600,raw,1781434629.453,anchor_01,-69.000
0.800,1.600,raw,1781434629.453,anchor_01,-74.000
0.800,1.600,raw,1781434629.553,anchor_03,-68.000
0.800,1.600,raw,1781434629.649,anchor_04,-76.000
0.800,1.600,raw,1781434629.660,anchor_03,-70.000
0.800,1.600,raw,1781434629.963,anchor_02,-60.000
0.800,1.600,raw,1781434630.588,anchor_03,-68.000
0.800,1.600,raw,1781434631.090,anchor_02,-55.000
0.800,1.600,raw,1781434631.431,anchor_01,-69.000
0.800,1.600,raw,1781434631.493,anchor_01,-71.000
0.800,1.600,raw,1781434631.636,anchor_03,-71.000
0.800,1.600,raw,1781434631.716,anchor_03,-68.000
0.800,1.600,raw,1781434631.716,anchor_03,-69.000
0.800,1.600,raw,1781434631.810,anchor_04,-73.000
0.800,1.600,raw,1781434632.012,anchor_04,-73.000
0.800,1.600,raw,1781434632.034,anchor_02,-54.000
0.800,1.600,raw,1781434632.529,anchor_01,-69.000
0.800,1.600,raw,1781434632.745,anchor_03,-70.000
0.800,1.600,raw,1781434632.751,anchor_01,-71.000
0.800,1.600,raw,1781434632.824,anchor_04,-72.000
0.800,1.600,raw,1781434632.939,anchor_04,-77.000
0.800,1.600,raw,1781434632.939,anchor_04,-73.000
0.800,1.600,raw,1781434633.090,anchor_02,-54.000
0.800,1.600,raw,1781434633.351,anchor_02,-54.000
0.800,1.600,raw,1781434633.351,anchor_02,-54.000
0.800,1.600,raw,1781434633.835,anchor_03,-68.000
0.800,1.600,raw,1781434633.889,anchor_04,-77.000
0.800,1.600,raw,1781434634.063,anchor_03,-68.000
0.800,1.600,raw,1781434634.063,anchor_03,-68.000
0.800,1.600,raw,1781434634.071,anchor_04,-73.000
0.800,1.600,raw,1781434634.204,anchor_02,-55.000
0.800,1.600,raw,1781434634.278,anchor_02,-60.000
0.800,1.600,raw,1781434634.679,anchor_01,-73.000
0.800,1.600,raw,1781434634.872,anchor_03,-71.000
0.800,1.600,raw,1781434634.969,anchor_04,-90.000
0.800,1.600,raw,1781434635.188,anchor_03,-68.000
0.800,1.600,raw,1781434635.190,anchor_04,-77.000
0.800,1.600,raw,1781434635.427,anchor_02,-54.000
0.800,1.600,raw,1781434635.602,anchor_02,-60.000
0.800,1.600,raw,1781434635.691,anchor_01,-74.000
0.800,1.600,raw,1781434635.904,anchor_01,-77.000
0.800,1.600,raw,1781434636.315,anchor_02,-60.000
0.800,1.600,raw,1781434636.517,anchor_02,-54.000
0.800,1.600,raw,1781434636.722,anchor_01,-73.000
0.800,1.600,raw,1781434636.823,anchor_01,-69.000
0.800,1.600,raw,1781434637.001,anchor_03,-71.000
0.800,1.600,raw,1781434637.235,anchor_03,-68.000
0.800,1.600,raw,1781434637.235,anchor_03,-70.000
0.800,1.600,raw,1781434637.387,anchor_02,-60.000
0.800,1.600,raw,1781434638.110,anchor_04,-76.000
0.800,1.600,raw,1781434638.110,anchor_03,-71.000
0.800,1.600,raw,1781434638.157,anchor_03,-68.000
0.800,1.600,raw,1781434638.158,anchor_03,-68.000
0.800,1.600,raw,1781434638.158,anchor_03,-70.000
0.800,1.600,raw,1781434638.499,anchor_02,-54.000
0.800,1.600,raw,1781434638.563,anchor_02,-54.000
0.800,1.600,raw,1781434638.563,anchor_02,-54.000
0.800,1.600,raw,1781434638.855,anchor_01,-75.000
0.800,1.600,raw,1781434639.120,anchor_04,-76.000
0.800,1.600,raw,1781434639.281,anchor_03,-71.000
0.800,1.600,raw,1781434639.287,anchor_04,-76.000
0.800,1.600,raw,1781434639.486,anchor_03,-71.000
0.800,1.600,raw,1781434639.524,anchor_02,-60.000
0.800,1.600,raw,1781434639.696,anchor_02,-54.000
0.800,1.600,raw,1781434639.890,anchor_01,-68.000
0.800,1.600,raw,1781434640.002,anchor_01,-69.000
0.800,1.600,raw,1781434640.002,anchor_01,-75.000
0.800,1.600,raw,1781434640.197,anchor_04,-73.000
0.800,1.600,raw,1781434640.239,anchor_03,-70.000
0.800,1.600,raw,1781434640.411,anchor_03,-68.000
0.800,1.600,raw,1781434640.411,anchor_03,-68.000
0.800,1.600,raw,1781434640.606,anchor_02,-97.000
0.800,1.600,raw,1781434640.720,anchor_02,-60.000
0.800,1.600,raw,1781434640.720,anchor_02,-54.000
0.800,1.600,raw,1781434640.721,anchor_02,-54.000
0.800,1.600,raw,1781434641.272,anchor_04,-94.000
0.800,1.600,raw,1781434641.733,anchor_02,-60.000
0.800,1.600,raw,1781434642.019,anchor_01,-70.000
0.800,1.600,raw,1781434642.080,anchor_01,-74.000
0.800,1.600,raw,1781434642.080,anchor_01,-74.000
0.800,1.600,raw,1781434642.081,anchor_01,-73.000
0.800,1.600,raw,1781434642.286,anchor_04,-76.000
0.800,1.600,raw,1781434642.762,anchor_02,-56.000
0.800,1.600,raw,1781434642.822,anchor_02,-54.000
0.800,1.600,raw,1781434643.130,anchor_01,-69.000
0.800,1.600,raw,1781434643.372,anchor_04,-72.000
0.800,1.600,raw,1781434643.383,anchor_03,-69.000
0.800,1.600,raw,1781434643.596,anchor_03,-68.000
0.800,1.600,raw,1781434643.991,anchor_02,-53.000
0.800,1.600,raw,1781434644.301,anchor_01,-74.000
0.800,1.600,raw,1781434644.498,anchor_03,-68.000
0.800,1.600,raw,1781434644.499,anchor_04,-77.000
0.800,1.600,raw,1781434644.908,anchor_02,-55.000
0.800,1.600,raw,1781434645.627,anchor_03,-70.000
0.800,1.600,raw,1781434645.933,anchor_02,-54.000
0.800,1.600,raw,1781434646.145,anchor_02,-55.000
0.800,1.600,raw,1781434646.145,anchor_02,-55.000
0.800,1.600,raw,1781434646.362,anchor_01,-68.000
0.800,1.600,raw,1781434646.485,anchor_04,-73.000
0.800,1.600,raw,1781434646.543,anchor_01,-74.000
0.800,1.600,raw,1781434646.550,anchor_03,-70.000
0.800,1.600,raw,1781434646.668,anchor_04,-76.000
0.800,1.600,raw,1781434646.669,anchor_04,-74.000
0.800,1.600,raw,1781434646.862,anchor_03,-67.000
0.800,1.600,raw,1781434646.863,anchor_03,-70.000
0.800,1.600,raw,1781434647.058,anchor_02,-54.000
0.800,1.600,raw,1781434647.231,anchor_02,-60.000
0.800,1.600,raw,1781434647.305,anchor_01,-69.000
0.800,1.600,raw,1781434647.477,anchor_01,-69.000
0.800,1.600,raw,1781434647.610,anchor_04,-76.000
0.800,1.600,raw,1781434647.674,anchor_03,-68.000
0.800,1.600,raw,1781434647.682,anchor_04,-72.000
0.800,1.600,raw,1781434647.682,anchor_04,-76.000
0.800,1.600,raw,1781434647.795,anchor_03,-68.000
0.800,1.600,raw,1781434647.795,anchor_03,-68.000
0.800,1.600,raw,1781434648.089,anchor_02,-54.000
0.800,1.600,raw,1781434648.190,anchor_02,-55.000
0.800,1.600,raw,1781434648.395,anchor_01,-70.000
0.800,1.600,raw,1781434648.603,anchor_01,-69.000
0.800,1.600,raw,1781434648.603,anchor_01,-73.000
0.800,1.600,raw,1781434648.604,anchor_01,-69.000
0.800,1.600,raw,1781434648.604,anchor_01,-69.000
0.800,1.600,raw,1781434648.643,anchor_04,-73.000
0.800,1.600,raw,1781434648.738,anchor_03,-71.000
0.800,1.600,raw,1781434648.787,anchor_03,-70.000
0.800,1.600,raw,1781434648.787,anchor_03,-69.000
0.800,1.600,raw,1781434649.720,anchor_04,-89.000
0.800,1.600,raw,1781434649.826,anchor_03,-71.000
0.800,1.600,raw,1781434649.885,anchor_03,-68.000
0.800,1.600,raw,1781434650.198,anchor_02,-54.000
0.800,1.600,raw,1781434650.448,anchor_02,-62.000
0.800,1.600,raw,1781434650.571,anchor_01,-75.000
0.800,1.600,raw,1781434650.654,anchor_01,-74.000
0.800,1.600,raw,1781434650.764,anchor_04,-72.000
0.800,1.600,raw,1781434650.952,anchor_03,-67.000
0.800,1.600,raw,1781434651.322,anchor_02,-54.000
0.800,1.600,raw,1781434651.577,anchor_02,-54.000
0.800,1.600,raw,1781434651.577,anchor_02,-60.000
0.800,1.600,raw,1781434651.577,anchor_02,-59.000
0.800,1.600,raw,1781434651.605,anchor_01,-74.000
0.800,1.600,raw,1781434651.786,anchor_04,-73.000
0.800,1.600,raw,1781434651.889,anchor_04,-76.000
0.800,1.600,raw,1781434651.976,anchor_03,-70.000
0.800,1.600,raw,1781434652.284,anchor_03,-68.000
0.800,1.600,raw,1781434652.284,anchor_03,-68.000
0.800,1.600,raw,1781434652.689,anchor_01,-71.000
0.800,1.600,raw,1781434652.815,anchor_01,-68.000
0.800,1.600,raw,1781434652.815,anchor_01,-73.000
0.800,1.600,raw,1781434652.815,anchor_01,-69.000
0.800,1.600,raw,1781434652.894,anchor_04,-73.000
0.800,1.600,raw,1781434653.407,anchor_02,-62.000
0.800,1.600,raw,1781434653.464,anchor_02,-60.000
0.800,1.600,raw,1781434653.464,anchor_02,-54.000
0.800,1.600,raw,1781434653.769,anchor_01,-68.000
0.800,1.600,raw,1781434653.918,anchor_04,-76.000
0.800,1.600,raw,1781434653.967,anchor_04,-78.000
0.800,1.600,raw,1781434653.967,anchor_04,-73.000
0.800,1.600,raw,1781434654.145,anchor_03,-68.000
0.800,1.600,raw,1781434654.334,anchor_03,-71.000
0.800,1.600,raw,1781434654.334,anchor_03,-66.000
0.800,1.600,raw,1781434654.334,anchor_03,-70.000
0.800,1.600,raw,1781434654.542,anchor_02,-54.000
0.800,1.600,raw,1781434654.679,anchor_02,-56.000
0.800,1.600,raw,1781434654.851,anchor_01,-72.000
0.800,1.600,raw,1781434654.952,anchor_01,-74.000
1.000,3.000,raw,1781434838.996,anchor_01,-60.000
1.000,3.000,raw,1781434839.065,anchor_01,-62.000
1.000,3.000,raw,1781434839.065,anchor_01,-61.000
1.000,3.000,raw,1781434839.268,anchor_04,-73.000
1.000,3.000,raw,1781434839.293,anchor_02,-56.000
1.000,3.000,raw,1781434839.380,anchor_02,-57.000
1.000,3.000,raw,1781434839.380,anchor_02,-67.000
1.000,3.000,raw,1781434840.193,anchor_03,-82.000
1.000,3.000,raw,1781434840.197,anchor_01,-61.000
1.000,3.000,raw,1781434840.298,anchor_04,-75.000
1.000,3.000,raw,1781434840.312,anchor_01,-61.000
1.000,3.000,raw,1781434841.111,anchor_03,-72.000
1.000,3.000,raw,1781434841.145,anchor_01,-62.000
1.000,3.000,raw,1781434841.236,anchor_01,-60.000
1.000,3.000,raw,1781434841.236,anchor_01,-60.000
1.000,3.000,raw,1781434841.237,anchor_01,-62.000
1.000,3.000,raw,1781434841.419,anchor_02,-58.000
1.000,3.000,raw,1781434841.421,anchor_04,-74.000
1.000,3.000,raw,1781434841.469,anchor_02,-57.000
1.000,3.000,raw,1781434841.469,anchor_02,-56.000
1.000,3.000,raw,1781434841.469,anchor_04,-76.000
1.000,3.000,raw,1781434841.522,anchor_02,-57.000
1.000,3.000,raw,1781434842.159,anchor_03,-86.000
1.000,3.000,raw,1781434842.259,anchor_01,-62.000
1.000,3.000,raw,1781434842.452,anchor_04,-77.000
1.000,3.000,raw,1781434842.547,anchor_02,-60.000
1.000,3.000,raw,1781434842.552,anchor_04,-74.000
1.000,3.000,raw,1781434842.552,anchor_04,-76.000
1.000,3.000,raw,1781434842.760,anchor_02,-56.000
1.000,3.000,raw,1781434842.760,anchor_02,-56.000
1.000,3.000,raw,1781434843.203,anchor_03,-96.000
1.000,3.000,raw,1781434843.283,anchor_03,-84.000
1.000,3.000,raw,1781434843.283,anchor_03,-82.000
1.000,3.000,raw,1781434843.283,anchor_03,-91.000
1.000,3.000,raw,1781434843.306,anchor_01,-63.000
1.000,3.000,raw,1781434843.371,anchor_01,-62.000
1.000,3.000,raw,1781434843.506,anchor_04,-76.000
1.000,3.000,raw,1781434843.553,anchor_04,-75.000
1.000,3.000,raw,1781434843.553,anchor_04,-72.000
1.000,3.000,raw,1781434843.663,anchor_02,-60.000
1.000,3.000,raw,1781434843.889,anchor_02,-68.000
1.000,3.000,raw,1781434843.889,anchor_02,-67.000
1.000,3.000,raw,1781434844.330,anchor_03,-91.000
1.000,3.000,raw,1781434844.396,anchor_01,-63.000
1.000,3.000,raw,1781434844.399,anchor_03,-88.000
1.000,3.000,raw,1781434844.508,anchor_01,-59.000
1.000,3.000,raw,1781434844.508,anchor_01,-61.000
1.000,3.000,raw,1781434844.604,anchor_04,-76.000
1.000,3.000,raw,1781434844.818,anchor_02,-56.000
1.000,3.000,raw,1781434845.413,anchor_03,-82.000
1.000,3.000,raw,1781434845.534,anchor_01,-62.000
1.000,3.000,raw,1781434845.711,anchor_04,-73.000
1.000,3.000,raw,1781434845.735,anchor_01,-62.000
1.000,3.000,raw,1781434845.763,anchor_02,-56.000
1.000,3.000,raw,1781434846.280,anchor_04,-73.000
1.000,3.000,raw,1781434846.280,anchor_04,-74.000
1.000,3.000,raw,1781434846.441,anchor_03,-87.000
1.000,3.000,raw,1781434846.539,anchor_01,-60.000
1.000,3.000,raw,1781434846.650,anchor_03,-81.000
1.000,3.000,raw,1781434846.652,anchor_01,-62.000
1.000,3.000,raw,1781434846.744,anchor_04,-75.000
1.000,3.000,raw,1781434846.846,anchor_02,-57.000
1.000,3.000,raw,1781434846.859,anchor_04,-75.000
1.000,3.000,raw,1781434846.859,anchor_04,-72.000
1.000,3.000,raw,1781434847.063,anchor_02,-68.000
1.000,3.000,raw,1781434847.063,anchor_02,-58.000
1.000,3.000,raw,1781434847.612,anchor_01,-62.000
1.000,3.000,raw,1781434847.670,anchor_03,-84.000
1.000,3.000,raw,1781434847.940,anchor_02,-68.000
1.000,3.000,raw,1781434848.181,anchor_04,-75.000
1.000,3.000,raw,1781434848.186,anchor_02,-60.000
1.000,3.000,raw,1781434848.186,anchor_02,-58.000
1.000,3.000,raw,1781434848.322,anchor_04,-74.000
1.000,3.000,raw,1781434848.587,anchor_03,-82.000
1.000,3.000,raw,1781434848.690,anchor_01,-61.000
1.000,3.000,raw,1781434848.696,anchor_03,-72.000
1.000,3.000,raw,1781434848.907,anchor_04,-75.000
1.000,3.000,raw,1781434848.952,anchor_04,-74.000
1.000,3.000,raw,1781434848.953,anchor_04,-75.000
1.000,3.000,raw,1781434849.045,anchor_02,-59.000
1.000,3.000,raw,1781434849.313,anchor_02,-68.000
1.000,3.000,raw,1781434849.313,anchor_02,-68.000
1.000,3.000,raw,1781434849.634,anchor_03,-84.000
1.000,3.000,raw,1781434849.719,anchor_01,-61.000
1.000,3.000,raw,1781434849.824,anchor_01,-58.000
1.000,3.000,raw,1781434849.824,anchor_01,-62.000
1.000,3.000,raw,1781434850.719,anchor_03,-88.000
1.000,3.000,raw,1781434850.840,anchor_01,-62.000
1.000,3.000,raw,1781434850.952,anchor_03,-74.000
1.000,3.000,raw,1781434850.952,anchor_03,-87.000
1.000,3.000,raw,1781434850.956,anchor_01,-62.000
1.000,3.000,raw,1781434851.149,anchor_04,-75.000
1.000,3.000,raw,1781434851.367,anchor_02,-56.000
1.000,3.000,raw,1781434851.468,anchor_02,-69.000
1.000,3.000,raw,1781434851.468,anchor_02,-57.000
1.000,3.000,raw,1781434851.834,anchor_03,-88.000
1.000,3.000,raw,1781434851.870,anchor_01,-62.000
1.000,3.000,raw,1781434851.885,anchor_03,-72.000
1.000,3.000,raw,1781434851.929,anchor_01,-61.000
1.000,3.000,raw,1781434851.929,anchor_01,-61.000
1.000,3.000,raw,1781434852.079,anchor_01,-59.000
1.000,3.000,raw,1781434852.204,anchor_02,-60.000
1.000,3.000,raw,1781434852.285,anchor_02,-69.000
1.000,3.000,raw,1781434852.888,anchor_03,-88.000
1.000,3.000,raw,1781434852.991,anchor_01,-61.000
1.000,3.000,raw,1781434852.995,anchor_03,-71.000
1.000,3.000,raw,1781434853.140,anchor_01,-62.000
1.000,3.000,raw,1781434853.143,anchor_04,-77.000
1.000,3.000,raw,1781434853.333,anchor_02,-60.000
1.000,3.000,raw,1781434853.400,anchor_02,-56.000
1.000,3.000,raw,1781434853.413,anchor_04,-75.000
1.000,3.000,raw,1781434853.413,anchor_04,-76.000
1.000,3.000,raw,1781434853.414,anchor_04,-75.000
1.000,3.000,raw,1781434853.931,anchor_03,-87.000
1.000,3.000,raw,1781434854.066,anchor_01,-64.000
1.000,3.000,raw,1781434854.129,anchor_03,-71.000
1.000,3.000,raw,1781434854.342,anchor_02,-60.000
1.000,3.000,raw,1781434854.357,anchor_04,-72.000
1.000,3.000,raw,1781434854.451,anchor_04,-75.000
1.000,3.000,raw,1781434854.538,anchor_02,-57.000
1.000,3.000,raw,1781434854.539,anchor_02,-59.000
1.000,3.000,raw,1781434854.651,anchor_01,-62.000
1.000,3.000,raw,1781434855.194,anchor_01,-61.000
1.000,3.000,raw,1781434855.253,anchor_01,-62.000
1.000,3.000,raw,1781434855.253,anchor_01,-60.000
1.000,3.000,raw,1781434855.285,anchor_04,-77.000
1.000,3.000,raw,1781434855.453,anchor_02,-59.000
1.000,3.000,raw,1781434855.663,anchor_04,-75.000
1.000,3.000,raw,1781434856.111,anchor_03,-71.000
1.000,3.000,raw,1781434856.172,anchor_03,-82.000
1.000,3.000,raw,1781434856.172,anchor_03,-88.000
1.000,3.000,raw,1781434856.212,anchor_01,-59.000
1.000,3.000,raw,1781434856.404,anchor_04,-76.000
1.000,3.000,raw,1781434856.484,anchor_02,-60.000
1.000,3.000,raw,1781434856.523,anchor_04,-75.000
1.000,3.000,raw,1781434856.523,anchor_04,-77.000
1.000,3.000,raw,1781434856.537,anchor_02,-55.000
1.000,3.000,raw,1781434856.689,anchor_01,-61.000
1.000,3.000,raw,1781434856.689,anchor_01,-60.000
1.000,3.000,raw,1781434857.303,anchor_01,-62.000
1.000,3.000,raw,1781434857.509,anchor_01,-60.000
1.000,3.000,raw,1781434857.509,anchor_01,-62.000
1.000,3.000,raw,1781434857.509,anchor_01,-61.000
1.000,3.000,raw,1781434857.621,anchor_02,-69.000
1.000,3.000,raw,1781434857.829,anchor_02,-56.000
1.000,3.000,raw,1781434857.829,anchor_02,-59.000
1.000,3.000,raw,1781434858.165,anchor_03,-71.000
1.000,3.000,raw,1781434858.220,anchor_03,-87.000
1.000,3.000,raw,1781434858.426,anchor_01,-60.000
1.000,3.000,raw,1781434858.534,anchor_04,-76.000
1.000,3.000,raw,1781434858.537,anchor_01,-62.000
1.000,3.000,raw,1781434858.538,anchor_01,-60.000
1.000,3.000,raw,1781434858.717,anchor_02,-59.000
1.000,3.000,raw,1781434858.727,anchor_04,-75.000
1.000,3.000,raw,1781434858.727,anchor_04,-76.000
1.000,3.000,raw,1781434858.727,anchor_04,-77.000
1.000,3.000,raw,1781434858.974,anchor_02,-59.000
1.000,3.000,raw,1781434858.974,anchor_02,-68.000
1.000,3.000,raw,1781434858.974,anchor_02,-58.000
1.000,3.000,raw,1781434859.278,anchor_03,-83.000
1.000,3.000,raw,1781434859.341,anchor_03,-87.000
1.000,3.000,raw,1781434859.341,anchor_03,-71.000
1.000,3.000,raw,1781434859.550,anchor_01,-63.000
1.000,3.000,raw,1781434859.583,anchor_04,-76.000
1.000,3.000,raw,1781434859.657,anchor_01,-60.000
1.000,3.000,raw,1781434859.858,anchor_02,-59.000
1.000,3.000,raw,1781434860.069,anchor_02,-69.000
1.000,3.000,raw,1781434860.069,anchor_02,-56.000
1.000,3.000,raw,1781434860.069,anchor_02,-60.000
1.000,3.000,raw,1781434860.069,anchor_02,-69.000
1.000,3.000,raw,1781434860.307,anchor_03,-73.000
1.000,3.000,raw,1781434860.582,anchor_01,-62.000
1.000,3.000,raw,1781434860.630,anchor_01,-60.000
1.000,3.000,raw,1781434860.630,anchor_01,-61.000
1.000,3.000,raw,1781434860.678,anchor_01,-63.000
1.000,3.000,raw,1781434860.978,anchor_02,-59.000
1.000,3.000,raw,1781434861.183,anchor_02,-56.000
1.000,3.000,raw,1781434861.387,anchor_03,-88.000
1.000,3.000,raw,1781434861.694,anchor_04,-75.000
1.000,3.000,raw,1781434861.694,anchor_01,-62.000
1.000,3.000,raw,1781434861.747,anchor_01,-63.000
1.000,3.000,raw,1781434862.116,anchor_02,-60.000
1.000,3.000,raw,1781434862.718,anchor_04,-77.000
1.000,3.000,raw,1781434862.807,anchor_01,-60.000
1.000,3.000,raw,1781434862.826,anchor_04,-75.000
1.000,3.000,raw,1781434862.826,anchor_04,-76.000
1.000,3.000,raw,1781434863.046,anchor_02,-56.000
1.000,3.000,raw,1781434863.253,anchor_01,-62.000
1.000,3.000,raw,1781434863.440,anchor_03,-90.000
1.000,3.000,raw,1781434863.570,anchor_03,-71.000
1.000,3.000,raw,1781434863.797,anchor_04,-76.000
1.000,3.000,raw,1781434864.116,anchor_02,-60.000
1.000,3.000,raw,1781434864.188,anchor_04,-75.000
1.000,3.000,raw,1781434864.369,anchor_02,-56.000
1.000,3.000,raw,1781434864.504,anchor_03,-81.000
1.000,3.000,raw,1781434864.880,anchor_01,-62.000
1.000,3.000,raw,1781434865.083,anchor_01,-60.000
1.000,3.000,raw,1781434865.083,anchor_01,-63.000
1.000,3.000,raw,1781434865.085,anchor_04,-78.000
1.000,3.000,raw,1781434865.306,anchor_02,-69.000
1.000,3.000,raw,1781434865.306,anchor_04,-78.000
1.000,3.000,raw,1781434865.427,anchor_02,-56.000
1.000,3.000,raw,1781434865.969,anchor_01,-60.000
1.000,3.000,raw,1781434866.234,anchor_02,-57.000
1.000,3.000,raw,1781434866.453,anchor_02,-56.000
1.000,3.000,raw,1781434866.966,anchor_04,-76.000
1.000,3.000,raw,1781434867.019,anchor_01,-61.000
1.000,3.000,raw,1781434867.142,anchor_04,-76.000
1.000,3.000,raw,1781434867.327,anchor_02,-58.000
1.000,3.000,raw,1781434867.370,anchor_02,-56.000
1.000,3.000,raw,1781434867.371,anchor_02,-69.000
1.000,3.000,raw,1781434867.544,anchor_01,-63.000
1.000,3.000,raw,1781434867.544,anchor_01,-60.000
1.000,3.000,raw,1781434867.642,anchor_03,-88.000
1.000,3.000,raw,1781434867.740,anchor_03,-82.000
1.000,3.000,raw,1781434868.043,anchor_04,-75.000
1.000,3.000,raw,1781434868.090,anchor_01,-63.000
1.000,3.000,raw,1781434868.393,anchor_02,-69.000
1.000,3.000,raw,1781434868.467,anchor_01,-60.000
1.000,3.000,raw,1781434868.467,anchor_01,-60.000
1.000,3.000,raw,1781434868.467,anchor_01,-61.000
1.000,3.000,raw,1781434869.206,anchor_01,-61.000
1.000,3.000,raw,1781434869.582,anchor_02,-60.000
1.000,3.000,raw,1781434869.703,anchor_03,-83.000
1.000,3.000,raw,1781434869.758,anchor_03,-87.000
1.000,3.000,raw,1781434869.758,anchor_03,-72.000
1.000,3.000,raw,1781434870.111,anchor_04,-76.000
1.000,3.000,raw,1781434870.252,anchor_01,-63.000
1.000,3.000,raw,1781434870.309,anchor_04,-76.000
1.000,3.000,raw,1781434870.314,anchor_01,-62.000
1.000,3.000,raw,1781434870.501,anchor_02,-59.000
1.000,3.000,raw,1781434870.628,anchor_02,-59.000
1.000,3.000,raw,1781434870.628,anchor_02,-59.000
1.000,3.000,raw,1781434870.628,anchor_02,-58.000
1.000,3.000,raw,1781434870.809,anchor_03,-82.000
1.000,3.000,raw,1781434870.922,anchor_03,-88.000
1.000,3.000,raw,1781434871.266,anchor_04,-78.000
1.000,3.000,raw,1781434871.374,anchor_04,-76.000
1.000,3.000,raw,1781434871.434,anchor_01,-60.000
1.000,3.000,raw,1781434871.641,anchor_02,-69.000
1.000,3.000,raw,1781434871.749,anchor_02,-69.000
1.000,3.000,raw,1781434871.749,anchor_02,-60.000
1.000,3.000,raw,1781434871.749,anchor_02,-68.000
1.000,3.000,raw,1781434871.921,anchor_03,-71.000
1.000,3.000,raw,1781434871.971,anchor_03,-82.000
1.000,3.000,raw,1781434872.377,anchor_01,-99.000
1.000,3.000,raw,1781434872.759,anchor_02,-59.000
1.000,3.000,raw,1781434872.871,anchor_02,-69.000
